sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
34894C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
30764B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36317C,Spanish,0,8,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30852C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
28431A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29116A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33295A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32126,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
37413B,Spanish,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34078C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29125B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36843A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38157B,Spanish,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29595B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
27751C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35130A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40416B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29883B,Spanish,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
33163A,Spanish,0,4,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
36504A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40502E,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39698A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39657B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
34145A,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34159B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36483B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30427A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37932B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31551C,Spanish,0,3,3,0.0,0.0,0.0,1.0,1.0,regex_baseline
32035C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31535A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36437,Spanish,0,5,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
28539D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40075B,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
38125B,Spanish,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28976A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36498D,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35423B,Spanish,0,8,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30851B,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
34941E,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37707B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37495B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39285C,Spanish,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
40533C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28221B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40146B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
40268B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30121A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
33363C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39716A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39151C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
30123D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40496A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40233B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
28206,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
39138B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
33059F,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38398C,Spanish,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
34406C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30273B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40533B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37839B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39562C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40364A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31589B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39634B,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
28221C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
27829A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31716B,Spanish,1,5,0,0.1667,1.0,0.2857,0.0,0.8333,regex_baseline
35352B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35802C,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
29212A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40412A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
32190B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31508C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33845A,Spanish,1,3,1,0.25,0.5,0.3333,0.5,0.75,regex_baseline
36350D,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35046D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34798B,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
34387A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39817A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40565A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29563B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39290B,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
34024A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31348B,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
30329A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38694B,Spanish,0,10,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29294B,Spanish,3,2,0,0.6,1.0,0.75,0.0,0.4,regex_baseline
32133A,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
37610C,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
