sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
69216B,Dutch,2,5,3,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
70451B,Dutch,8,24,8,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
68853B,Dutch,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
73980C,Dutch,1,14,9,0.0667,0.1,0.08,0.9,0.9333,openai_privacy_filter
76808A,Dutch,2,12,8,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
68687B,Dutch,3,14,8,0.1765,0.2727,0.2143,0.7273,0.8235,openai_privacy_filter
75248A,Dutch,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
70190B,Dutch,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
77298B,Dutch,1,7,1,0.125,0.5,0.2,0.5,0.875,openai_privacy_filter
70682A,Dutch,4,10,0,0.2857,1.0,0.4444,0.0,0.7143,openai_privacy_filter
78166A,Dutch,4,17,9,0.1905,0.3077,0.2353,0.6923,0.8095,openai_privacy_filter
72434A,Dutch,5,15,5,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
69446A,Dutch,2,5,4,0.2857,0.3333,0.3077,0.6667,0.7143,openai_privacy_filter
75852A,Dutch,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
75859F,Dutch,3,3,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
77915D,Dutch,2,8,5,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
68689A,Dutch,0,6,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
78365B,Dutch,3,11,3,0.2143,0.5,0.3,0.5,0.7857,openai_privacy_filter
79028A,Dutch,6,18,6,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
69377D,Dutch,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
71502D,Dutch,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
75481B,Dutch,7,16,5,0.3043,0.5833,0.4,0.4167,0.6957,openai_privacy_filter
67366A,Dutch,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
71522B,Dutch,6,9,4,0.4,0.6,0.48,0.4,0.6,openai_privacy_filter
10225B,French,5,27,10,0.1562,0.3333,0.2128,0.6667,0.8438,openai_privacy_filter
10849A,French,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
5470B,French,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
2177C,French,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
6633C,French,4,17,11,0.1905,0.2667,0.2222,0.7333,0.8095,openai_privacy_filter
2911B,French,4,16,10,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
8159B,French,4,16,8,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
3390B,French,3,15,8,0.1667,0.2727,0.2069,0.7273,0.8333,openai_privacy_filter
1255A,French,3,12,8,0.2,0.2727,0.2308,0.7273,0.8,openai_privacy_filter
9440A,French,1,4,3,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
11723B,French,2,21,12,0.087,0.1429,0.1081,0.8571,0.913,openai_privacy_filter
10095A,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
1995A,French,3,3,2,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
13725A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
9301A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
353C,French,3,11,6,0.2143,0.3333,0.2609,0.6667,0.7857,openai_privacy_filter
11496C,French,0,18,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13340C,French,0,5,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3008B,French,3,7,4,0.3,0.4286,0.3529,0.5714,0.7,openai_privacy_filter
11891B,French,1,15,10,0.0625,0.0909,0.0741,0.9091,0.9375,openai_privacy_filter
9867B,French,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
12602A,French,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
4200,French,1,11,5,0.0833,0.1667,0.1111,0.8333,0.9167,openai_privacy_filter
11948B,French,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
4823A,French,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
7375A,French,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13189B,French,0,18,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
12708E,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
11948C,French,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
7345C,French,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
8762B,French,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
6712D,French,1,11,6,0.0833,0.1429,0.1053,0.8571,0.9167,openai_privacy_filter
2477D,French,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7579A,French,0,1,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
12376A,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
6669B,French,1,12,5,0.0769,0.1667,0.1053,0.8333,0.9231,openai_privacy_filter
12708B,French,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
10336A,French,1,7,5,0.125,0.1667,0.1429,0.8333,0.875,openai_privacy_filter
9166B,French,3,14,3,0.1765,0.5,0.2609,0.5,0.8235,openai_privacy_filter
867B,French,2,18,12,0.1,0.1429,0.1176,0.8571,0.9,openai_privacy_filter
13423B,French,3,12,7,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
8857C,French,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
4963A,French,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
13283C,French,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
5830A,French,3,11,6,0.2143,0.3333,0.2609,0.6667,0.7857,openai_privacy_filter
9667C,French,9,9,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
7072A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
9270B,French,4,22,13,0.1538,0.2353,0.186,0.7647,0.8462,openai_privacy_filter
7587D,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
7508A,French,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
285A,French,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
5254I,French,0,3,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
2458B,French,1,28,11,0.0345,0.0833,0.0488,0.9167,0.9655,openai_privacy_filter
6592A,French,1,6,3,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
11115A,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
13302A,French,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
6569A,French,4,18,10,0.1818,0.2857,0.2222,0.7143,0.8182,openai_privacy_filter
12998B,French,2,16,7,0.1111,0.2222,0.1481,0.7778,0.8889,openai_privacy_filter
13355B,French,2,8,4,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
12323B,French,5,20,8,0.2,0.3846,0.2632,0.6154,0.8,openai_privacy_filter
484A,French,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
2666A,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
7955B,French,3,7,3,0.3,0.5,0.375,0.5,0.7,openai_privacy_filter
6120A,French,2,12,6,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
11048B,French,3,15,7,0.1667,0.3,0.2143,0.7,0.8333,openai_privacy_filter
6647B,French,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
8303A,French,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
10036C,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
12909D,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
9354C,French,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
11664E,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
8985B,French,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
9585A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
12454B,French,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
7393A,French,4,16,9,0.2,0.3077,0.2424,0.6923,0.8,openai_privacy_filter
8307E,French,2,14,3,0.125,0.4,0.1905,0.6,0.875,openai_privacy_filter
6854C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
6323B,French,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
3386B,French,3,29,18,0.0938,0.1429,0.1132,0.8571,0.9062,openai_privacy_filter
5298A,French,2,13,2,0.1333,0.5,0.2105,0.5,0.8667,openai_privacy_filter
8571A,French,0,24,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3353C,French,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
5051A,French,0,41,21,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
5268E,French,1,14,8,0.0667,0.1111,0.0833,0.8889,0.9333,openai_privacy_filter
5961B,French,3,12,8,0.2,0.2727,0.2308,0.7273,0.8,openai_privacy_filter
13212D,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
7512B,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
7660A,French,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
2873C,French,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
5329C,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
8016C,French,3,29,17,0.0938,0.15,0.1154,0.85,0.9062,openai_privacy_filter
6249A,French,1,1,2,0.5,0.3333,0.4,0.6667,0.5,openai_privacy_filter
9827A,French,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
4909D,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
8177B,French,3,29,20,0.0938,0.1304,0.1091,0.8696,0.9062,openai_privacy_filter
415,French,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
3552C,French,8,8,1,0.5,0.8889,0.64,0.1111,0.5,openai_privacy_filter
7459C,French,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
1383A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
1632A,French,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
7892C,French,2,6,1,0.25,0.6667,0.3636,0.3333,0.75,openai_privacy_filter
3540B,French,0,10,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13355C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
2928B,French,5,19,11,0.2083,0.3125,0.25,0.6875,0.7917,openai_privacy_filter
332A,French,3,20,14,0.1304,0.1765,0.15,0.8235,0.8696,openai_privacy_filter
7684C,French,3,9,3,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
12831A,French,3,6,2,0.3333,0.6,0.4286,0.4,0.6667,openai_privacy_filter
13039C,French,0,3,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
12110B,French,3,17,10,0.15,0.2308,0.1818,0.7692,0.85,openai_privacy_filter
9287B,French,2,24,14,0.0769,0.125,0.0952,0.875,0.9231,openai_privacy_filter
5038A,French,0,30,15,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
1524C,French,8,8,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
6929B,French,1,11,5,0.0833,0.1667,0.1111,0.8333,0.9167,openai_privacy_filter
13025B,French,0,19,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3231,French,5,20,12,0.2,0.2941,0.2381,0.7059,0.8,openai_privacy_filter
1905A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
10960C,French,1,4,1,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
13371D,French,2,17,9,0.1053,0.1818,0.1333,0.8182,0.8947,openai_privacy_filter
2121E,French,5,9,3,0.3571,0.625,0.4545,0.375,0.6429,openai_privacy_filter
1603B,French,5,4,1,0.5556,0.8333,0.6667,0.1667,0.4444,openai_privacy_filter
4159B,French,5,16,10,0.2381,0.3333,0.2778,0.6667,0.7619,openai_privacy_filter
4106A,French,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
8218C,French,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
2451B,French,1,5,4,0.1667,0.2,0.1818,0.8,0.8333,openai_privacy_filter
6774A,French,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
3326B,French,4,11,5,0.2667,0.4444,0.3333,0.5556,0.7333,openai_privacy_filter
11398A,French,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
6211A,French,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
10376B,French,3,39,27,0.0714,0.1,0.0833,0.9,0.9286,openai_privacy_filter
12364B,French,1,18,12,0.0526,0.0769,0.0625,0.9231,0.9474,openai_privacy_filter
12172A,French,1,9,7,0.1,0.125,0.1111,0.875,0.9,openai_privacy_filter
8059B,French,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
11735B,French,1,13,6,0.0714,0.1429,0.0952,0.8571,0.9286,openai_privacy_filter
8274A,French,2,14,2,0.125,0.5,0.2,0.5,0.875,openai_privacy_filter
1751A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
2854A,French,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
5704D,French,0,6,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
5806,French,3,20,12,0.1304,0.2,0.1579,0.8,0.8696,openai_privacy_filter
7247C,French,1,6,4,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
2340A,French,4,23,9,0.1481,0.3077,0.2,0.6923,0.8519,openai_privacy_filter
4332B,French,0,12,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
6559A,French,2,18,8,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
4757A,French,2,15,5,0.1176,0.2857,0.1667,0.7143,0.8824,openai_privacy_filter
2142C,French,2,13,6,0.1333,0.25,0.1739,0.75,0.8667,openai_privacy_filter
4308A,French,3,9,3,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
62E,French,1,6,4,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
11193D,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
12842C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
7873B,French,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
1020,French,4,23,12,0.1481,0.25,0.186,0.75,0.8519,openai_privacy_filter
6349B,French,2,8,2,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
7787A,French,1,4,2,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
7644E,French,0,10,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
12456B,French,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
2067A,French,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
6382A,French,4,15,8,0.2105,0.3333,0.2581,0.6667,0.7895,openai_privacy_filter
7247B,French,1,6,4,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
5464A,French,3,6,4,0.3333,0.4286,0.375,0.5714,0.6667,openai_privacy_filter
11662C,French,4,20,7,0.1667,0.3636,0.2286,0.6364,0.8333,openai_privacy_filter
3263B,French,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
6188B,French,3,13,4,0.1875,0.4286,0.2609,0.5714,0.8125,openai_privacy_filter
4097B,French,0,19,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7284A,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3923A,French,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
2070A,French,2,14,7,0.125,0.2222,0.16,0.7778,0.875,openai_privacy_filter
1729B,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
4547B,French,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
8330A,French,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7791C,French,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
12049C,French,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3471A,French,1,10,5,0.0909,0.1667,0.1176,0.8333,0.9091,openai_privacy_filter
12806C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
8238D,French,4,20,7,0.1667,0.3636,0.2286,0.6364,0.8333,openai_privacy_filter
11004B,French,0,24,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7428C,French,0,4,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
13581D,French,0,18,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13410B,French,3,18,10,0.1429,0.2308,0.1765,0.7692,0.8571,openai_privacy_filter
12004B,French,4,25,14,0.1379,0.2222,0.1702,0.7778,0.8621,openai_privacy_filter
2313A,French,3,9,5,0.25,0.375,0.3,0.625,0.75,openai_privacy_filter
1231D,French,1,10,9,0.0909,0.1,0.0952,0.9,0.9091,openai_privacy_filter
11859C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
6824B,French,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
768,French,4,6,3,0.4,0.5714,0.4706,0.4286,0.6,openai_privacy_filter
2610B,French,4,18,9,0.1818,0.3077,0.2286,0.6923,0.8182,openai_privacy_filter
6283C,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
571E,French,1,17,9,0.0556,0.1,0.0714,0.9,0.9444,openai_privacy_filter
7364B,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
1236A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
4787B,French,3,16,14,0.1579,0.1765,0.1667,0.8235,0.8421,openai_privacy_filter
12857A,French,2,8,2,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
12162C,French,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
7567A,French,3,14,9,0.1765,0.25,0.2069,0.75,0.8235,openai_privacy_filter
4946A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
11954B,French,0,10,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
2597C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
12848A,French,3,19,11,0.1364,0.2143,0.1667,0.7857,0.8636,openai_privacy_filter
9459B,French,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
11193A,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
9050A,French,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
8721B,French,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
2980B,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
4419B,French,4,10,4,0.2857,0.5,0.3636,0.5,0.7143,openai_privacy_filter
8957B,French,5,20,9,0.2,0.3571,0.2564,0.6429,0.8,openai_privacy_filter
11270B,French,1,9,6,0.1,0.1429,0.1176,0.8571,0.9,openai_privacy_filter
13448C,French,3,12,8,0.2,0.2727,0.2308,0.7273,0.8,openai_privacy_filter
7790A,French,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
10957A,French,0,0,3,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
1135A,French,1,1,2,0.5,0.3333,0.4,0.6667,0.5,openai_privacy_filter
12473C,French,2,6,1,0.25,0.6667,0.3636,0.3333,0.75,openai_privacy_filter
2527D,French,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
8528A,French,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
6929A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
8806A,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
3283A,French,3,10,7,0.2308,0.3,0.2609,0.7,0.7692,openai_privacy_filter
11046C,French,8,16,4,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
27A,French,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
12666B,French,2,20,9,0.0909,0.1818,0.1212,0.8182,0.9091,openai_privacy_filter
11319A,French,2,8,2,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
1619E,French,4,16,7,0.2,0.3636,0.2581,0.6364,0.8,openai_privacy_filter
5163A,French,3,15,9,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
9854A,French,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
13547A,French,7,18,4,0.28,0.6364,0.3889,0.3636,0.72,openai_privacy_filter
12159D,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
1531A,French,1,9,9,0.1,0.1,0.1,0.9,0.9,openai_privacy_filter
5606C,French,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7316C,French,2,18,8,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
3672B,French,2,16,7,0.1111,0.2222,0.1481,0.7778,0.8889,openai_privacy_filter
7784E,French,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
12023C,French,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
13235A,French,1,3,3,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
3400A,French,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
867D,French,2,20,12,0.0909,0.1429,0.1111,0.8571,0.9091,openai_privacy_filter
6541A,French,1,3,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
4367C,French,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
8414B,French,3,15,9,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
396C,French,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
11158D,French,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
2670A,French,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
6182E,French,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
3224A,French,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
12656B,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
3313C,French,0,16,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
4215A,French,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
13544A,French,1,8,6,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
7889B,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
13775B,French,1,4,1,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
7446B,French,0,12,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
11389B,French,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
13165C,French,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
12891A,French,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
6666B,French,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
12521B,French,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
3970B,French,1,3,4,0.25,0.2,0.2222,0.8,0.75,openai_privacy_filter
10454D,French,6,6,1,0.5,0.8571,0.6316,0.1429,0.5,openai_privacy_filter
5254A,French,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13770D,French,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
3785D,French,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
2024A,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
11372B,French,0,16,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
9249D,French,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
13754D,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
7318B,French,3,19,12,0.1364,0.2,0.1622,0.8,0.8636,openai_privacy_filter
62D,French,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
7655B,French,5,9,2,0.3571,0.7143,0.4762,0.2857,0.6429,openai_privacy_filter
8084A,French,4,14,5,0.2222,0.4444,0.2963,0.5556,0.7778,openai_privacy_filter
13333A,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
4084C,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
12268A,French,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
13219B,French,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
9392A,French,3,10,5,0.2308,0.375,0.2857,0.625,0.7692,openai_privacy_filter
9024B,French,6,6,5,0.5,0.5455,0.5217,0.4545,0.5,openai_privacy_filter
10293C,French,1,2,2,0.3333,0.3333,0.3333,0.6667,0.6667,openai_privacy_filter
12486B,French,4,6,2,0.4,0.6667,0.5,0.3333,0.6,openai_privacy_filter
8742D,French,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
5178,French,8,22,8,0.2667,0.5,0.3478,0.5,0.7333,openai_privacy_filter
6524C,French,3,7,2,0.3,0.6,0.4,0.4,0.7,openai_privacy_filter
10434B,French,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
6382C,French,1,6,3,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
11260B,French,0,18,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
1341C,French,1,13,6,0.0714,0.1429,0.0952,0.8571,0.9286,openai_privacy_filter
8658A,French,3,10,2,0.2308,0.6,0.3333,0.4,0.7692,openai_privacy_filter
12906D,French,1,11,3,0.0833,0.25,0.125,0.75,0.9167,openai_privacy_filter
10390D,French,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
10548C,French,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
4175B,French,4,12,4,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
13448A,French,3,15,8,0.1667,0.2727,0.2069,0.7273,0.8333,openai_privacy_filter
1144A,French,4,21,14,0.16,0.2222,0.186,0.7778,0.84,openai_privacy_filter
13664A,French,5,15,10,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
9015B,French,1,23,2,0.0417,0.3333,0.0741,0.6667,0.9583,openai_privacy_filter
2871C,French,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
12100,French,4,26,15,0.1333,0.2105,0.1633,0.7895,0.8667,openai_privacy_filter
